0_att.png,0
1_att.png,0
2_att.png,1
3_att.png,2
4_att.png,0
5_att.png,2
6_att.png,2
7_att.png,1
8_att.png,2
9_att.png,1
10_att.png,1
11_att.png,2
12_att.png,0
13_att.png,0
14_att.png,2
15_att.png,1
16_att.png,2
17_att.png,1
18_att.png,2
19_att.png,1
20_att.png,1
21_att.png,1
22_att.png,2
23_att.png,0
24_att.png,0
25_att.png,1
26_att.png,1
27_att.png,1
28_att.png,2
29_att.png,1
30_att.png,2
31_att.png,0
32_att.png,0
33_att.png,2
34_att.png,0
35_att.png,1
36_att.png,0
37_att.png,1
38_att.png,1
39_att.png,1
40_att.png,2
41_att.png,2
42_att.png,1
43_att.png,2
44_att.png,0
45_att.png,0
46_att.png,0
47_att.png,0
48_att.png,2
49_att.png,0
50_att.png,2
51_att.png,0
52_att.png,1
53_att.png,1
54_att.png,2
55_att.png,1
56_att.png,1
57_att.png,0
58_att.png,0
59_att.png,2
60_att.png,1
61_att.png,2
62_att.png,0
63_att.png,2
64_att.png,1
65_att.png,2
66_att.png,2
67_att.png,2
68_att.png,0
69_att.png,0
70_att.png,1
71_att.png,0
72_att.png,1
73_att.png,2
74_att.png,2
75_att.png,0
76_att.png,1
77_att.png,2
78_att.png,1
79_att.png,2
80_att.png,0
81_att.png,0
82_att.png,1
83_att.png,1
84_att.png,2
85_att.png,1
86_att.png,2
87_att.png,2
88_att.png,1
89_att.png,0
90_att.png,0
91_att.png,2
92_att.png,2
93_att.png,1
94_att.png,0
95_att.png,1
96_att.png,1
97_att.png,1
98_att.png,0
99_att.png,1
100_att.png,1
101_att.png,2
102_att.png,0
103_att.png,0
104_att.png,2
105_att.png,1
106_att.png,0
107_att.png,0
108_att.png,0
109_att.png,1
110_att.png,2
111_att.png,0
112_att.png,1
113_att.png,2
114_att.png,0
115_att.png,2
116_att.png,1
117_att.png,2
118_att.png,1
119_att.png,2
120_att.png,1
121_att.png,1
122_att.png,1
123_att.png,2
124_att.png,1
125_att.png,0
126_att.png,2
127_att.png,1
128_att.png,1
129_att.png,1
130_att.png,2
131_att.png,0
132_att.png,0
133_att.png,2
134_att.png,2
135_att.png,1
136_att.png,1
137_att.png,2
138_att.png,1
139_att.png,2
140_att.png,1
141_att.png,1
142_att.png,1
143_att.png,1
144_att.png,0
145_att.png,0
146_att.png,0
147_att.png,0
148_att.png,1
149_att.png,1
150_att.png,1
151_att.png,1
152_att.png,2
153_att.png,1
154_att.png,2
155_att.png,2
156_att.png,1
157_att.png,0
158_att.png,1
159_att.png,2
160_att.png,1
161_att.png,0
162_att.png,2
163_att.png,1
164_att.png,0
165_att.png,1
166_att.png,2
167_att.png,0
168_att.png,1
169_att.png,2
170_att.png,0
171_att.png,1
172_att.png,2
173_att.png,0
174_att.png,0
175_att.png,1
176_att.png,2
177_att.png,1
178_att.png,1
179_att.png,0
180_att.png,1
181_att.png,0
182_att.png,0
183_att.png,1
184_att.png,1
185_att.png,0
186_att.png,1
187_att.png,1
188_att.png,0
189_att.png,1
190_att.png,0
191_att.png,2
192_att.png,1
193_att.png,1
194_att.png,2
195_att.png,0
196_att.png,2
197_att.png,0
198_att.png,1
199_att.png,0
200_att.png,0
201_att.png,0
202_att.png,1
203_att.png,1
204_att.png,0
205_att.png,2
206_att.png,2
207_att.png,1
208_att.png,2
209_att.png,0
210_att.png,1
211_att.png,1
212_att.png,1
213_att.png,2
214_att.png,1
215_att.png,2
216_att.png,2
217_att.png,1
218_att.png,2
219_att.png,2
220_att.png,2
221_att.png,2
222_att.png,0
223_att.png,2
224_att.png,0
225_att.png,0
226_att.png,1
227_att.png,1
228_att.png,1
229_att.png,0
230_att.png,0
231_att.png,1
232_att.png,0
233_att.png,0
234_att.png,0
235_att.png,2
236_att.png,2
237_att.png,1
238_att.png,1
239_att.png,2
240_att.png,2
241_att.png,1
242_att.png,0
243_att.png,2
244_att.png,2
245_att.png,0
246_att.png,2
247_att.png,0
248_att.png,0
249_att.png,1
250_att.png,0
251_att.png,1
252_att.png,1
253_att.png,0
254_att.png,2
255_att.png,1
256_att.png,1
257_att.png,2
258_att.png,0
259_att.png,2
260_att.png,0
261_att.png,0
262_att.png,2
263_att.png,0
264_att.png,2
265_att.png,1
