0_img.png,2
1_img.png,0
2_img.png,1
3_img.png,2
4_img.png,0
5_img.png,2
6_img.png,0
7_img.png,2
8_img.png,0
9_img.png,2
10_img.png,2
11_img.png,1
12_img.png,1
13_img.png,2
14_img.png,0
15_img.png,2
16_img.png,1
17_img.png,0
18_img.png,2
19_img.png,1
20_img.png,2
21_img.png,2
22_img.png,0
23_img.png,0
24_img.png,2
25_img.png,2
26_img.png,0
27_img.png,0
28_img.png,2
29_img.png,1
30_img.png,0
31_img.png,1
32_img.png,2
33_img.png,2
34_img.png,2
35_img.png,0
36_img.png,2
37_img.png,2
38_img.png,2
39_img.png,1
40_img.png,2
41_img.png,1
42_img.png,2
43_img.png,0
44_img.png,1
45_img.png,2
46_img.png,2
47_img.png,1
48_img.png,2
49_img.png,0
